Temps;Déplacement;Charge
(s);(mm);(N)
"53,00000";"3,53356";"34995,63281"
"53,10000";"3,54014";"35015,29688"
"53,20000";"3,54671";"35043,61328"
"53,30000";"3,55365";"35076,45312"
"53,40000";"3,56017";"35090,51562"
"53,50000";"3,56680";"35117,92578"
"53,60000";"3,57368";"35140,40234"
"53,70000";"3,58002";"35154,32031"
"53,80000";"3,58677";"35185,33594"
"53,90000";"3,59353";"35200,25781"
"54,00000";"3,60004";"35217,22266"
"54,10000";"3,60686";"35243,98047"
"54,20000";"3,61356";"35255,92578"
"54,30000";"3,62007";"35273,19922"
"54,40000";"3,62695";"35295,13281"
"54,50000";"3,63347";"35302,64062"
"54,60000";"3,64010";"35322,19922"
"54,70000";"3,64698";"35337,14453"
"54,80000";"3,65344";"35345,98438"
"54,90000";"3,66013";"35364,53125"
"55,00000";"3,66695";"35374,69141"
"55,10000";"3,67341";"35384,20703"
"55,20000";"3,68022";"35405,28906"
"55,30000";"3,68698";"35409,04688"
"55,40000";"3,69344";"35417,55859"
"55,50000";"3,70025";"35435,28125"
"55,60000";"3,70683";"35439,43359"
"55,70000";"3,71347";"35452,97266"
"55,80000";"3,72040";"35463,80859"
"55,90000";"3,72680";"35467,50000"
"56,00000";"3,73350";"35481,42578"
"56,10000";"3,74031";"35488,00000"
"56,20000";"3,74671";"35489,42969"
"56,30000";"3,75352";"35508,45312"
"56,40000";"3,76022";"35509,21094"
"56,50000";"3,76674";"35516,93359"
"56,60000";"3,77361";"35531,75391"
"56,70000";"3,78019";"35528,51953"
"56,80000";"3,78677";"35536,92969"
"56,90000";"3,79358";"35547,12500"
"57,00000";"3,80010";"35548,07422"
"57,10000";"3,80674";"35556,87500"
"57,20000";"3,81361";"35561,03125"
"57,30000";"3,82013";"35564,62109"
"57,40000";"3,82689";"35577,77344"
"57,50000";"3,83364";"35575,34375"
"57,60000";"3,84010";"35575,27734"
"57,70000";"3,84692";"35590,03906"
"57,80000";"3,85337";"35586,87891"
"57,90000";"3,86007";"35596,02344"
"58,00000";"3,86701";"35604,69922"
"58,10000";"3,87346";"35597,67578"
"58,20000";"3,88010";"35608,64062"
"58,30000";"3,88703";"35618,10938"
"58,40000";"3,89343";"35611,02734"
"58,50000";"3,90019";"35623,29688"
"58,60000";"3,90682";"35618,97266"
"58,70000";"3,91346";"35622,93750"
"58,80000";"3,92022";"35628,69531"
"58,90000";"3,92691";"35625,59766"
"59,00000";"3,93343";"35628,78906"
"59,10000";"3,94025";"35640,17578"
"59,20000";"3,94682";"35632,32031"
"59,30000";"3,95346";"35637,48047"
"59,40000";"3,96034";"35643,76953"
"59,50000";"3,96673";"35637,14453"
"59,60000";"3,97343";"35649,66797"
"59,70000";"3,98025";"35646,47266"
"59,80000";"3,98676";"35647,08594"
"59,90000";"3,99352";"35655,02734"
"60,00000";"4,00028";"35651,53906"
"60,10000";"4,00679";"35651,80469"
"60,20000";"4,01361";"35658,26562"
"60,30000";"4,02019";"35652,84766"
"60,40000";"4,02670";"35652,79688"
"60,50000";"4,03364";"35660,44141"
"60,60000";"4,04010";"35653,10547"
"60,70000";"4,04685";"35663,16797"
"60,80000";"4,05367";"35660,34375"
"60,90000";"4,06006";"35653,14844"
"61,00000";"4,06688";"35663,66406"
"61,10000";"4,07358";"35656,84766"
"61,20000";"4,08003";"35657,51953"
"61,30000";"4,08691";"35664,55469"
"61,40000";"4,09343";"35659,53516"
"61,50000";"4,10012";"35665,42969"
"61,60000";"4,10700";"35665,75781"
"61,70000";"4,11346";"35659,68750"
"61,80000";"4,12015";"35664,04688"
"61,90000";"4,12697";"35664,45312"
"62,00000";"4,13337";"35658,96094"
"62,10000";"4,14018";"35665,71094"
"62,20000";"4,14694";"35660,76562"
"62,30000";"4,15340";"35660,09766"
"62,40000";"4,16027";"35666,57812"
"62,50000";"4,16691";"35656,12891"
"62,60000";"4,17349";"35656,25781"
"62,70000";"4,18030";"35662,29688"
"62,80000";"4,18682";"35652,45703"
"62,90000";"4,19340";"35653,45703"
"63,00000";"4,20027";"35653,60156"
"63,10000";"4,20679";"35649,19922"
"63,20000";"4,21348";"35652,18750"
"63,30000";"4,22030";"35645,79297"
"63,40000";"4,22676";"35641,80859"
"63,50000";"4,23357";"35649,30078"
"63,60000";"4,24027";"35641,35938"
"63,70000";"4,24673";"35636,62891"
"63,80000";"4,25360";"35641,89453"
"63,90000";"4,26018";"35631,99219"
"64,00000";"4,26682";"35632,95312"
"64,10000";"4,27363";"35632,96094"
"64,20000";"4,28015";"35624,16406"
"64,30000";"4,28685";"35626,66016"
"64,40000";"4,29366";"35622,16406"
"64,50000";"4,30012";"35616,24609"
"64,60000";"4,30688";"35620,77734"
"64,70000";"4,31363";"35611,62109"
"64,80000";"4,32009";"35608,65625"
"64,90000";"4,32697";"35614,60547"
"65,00000";"4,33354";"35602,13672"
"65,10000";"4,34012";"35600,63281"
"65,20000";"4,34699";"35601,03906"
"65,30000";"4,35345";"35592,00781"
"65,40000";"4,36015";"35593,39844"
"65,50000";"4,36696";"35588,00000"
"65,60000";"4,37342";"35579,75000"
"65,70000";"4,38018";"35584,60938"
"65,80000";"4,38699";"35572,40234"
"65,90000";"4,39339";"35568,87109"
"66,00000";"4,40027";"35573,73047"
"66,10000";"4,40684";"35558,37500"
"66,20000";"4,41342";"35556,98047"
"66,30000";"4,42024";"35558,48828"
"66,40000";"4,42681";"35546,76953"
"66,50000";"4,43345";"35544,60156"
"66,60000";"4,44027";"35540,26172"
"66,70000";"4,44678";"35529,98047"
"66,80000";"4,45348";"35531,26562"
"66,90000";"4,46030";"35520,72656"
"67,00000";"4,46675";"35511,12109"
"67,10000";"4,47351";"35513,55469"
"67,20000";"4,48027";"35505,66406"
"67,30000";"4,48684";"35498,86719"
"67,40000";"4,49366";"35495,31250"
"67,50000";"4,50024";"35482,95703"
"67,60000";"4,50681";"35479,30078"
"67,70000";"4,51363";"35475,75781"
