Temps;Déplacement;Charge
(s);(mm);(N)
"63,95800";"4,26407";"49298,07031"
"64,05800";"4,27058";"49481,33203"
"64,15800";"4,27740";"49665,89062"
"64,25800";"4,28404";"49831,46094"
"64,35800";"4,29055";"49999,78906"
"64,45800";"4,29743";"50163,05859"
"64,55800";"4,30389";"50306,70703"
"64,65800";"4,31058";"50460,83984"
"64,75800";"4,31752";"50602,37109"
"64,85800";"4,32386";"50736,95312"
"64,95800";"4,33067";"50890,24219"
"65,05800";"4,33743";"51025,30859"
"65,15800";"4,34389";"51164,77734"
"65,21400";"4,34759";"50755,98438"
"65,21600";"4,34783";"49745,98438"
"65,21800";"4,34813";"48064,58594"
"65,22000";"4,34867";"45926,78906"
"65,22200";"4,34927";"43510,78516"
"65,22400";"4,34986";"40836,90234"
"65,22600";"4,35064";"37936,94922"
"65,22800";"4,35130";"34926,77344"
"65,23000";"4,35208";"31907,43359"
"65,23200";"4,35274";"28916,96680"
